nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalite_francaise,orientation_sexuelle,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,smoker_num,sexe_num,sport_licence_num,nationalite_francaise_num,orientation_sexuelle_num,niveau_etude_num,region_num
Romero,James,72,171.6,60.9,F,non,master,Corse,non,non,het,2,240.8,1161.0,célibataire,5.0,0.51,2023-03-15,578.0,791.404,500.0,0,1,0,0,1,4,8
Moore,Margaret,43,178.2,58.4,F,non,bac+2,Corse,non,non,het,2,349.7,2459.0,célibataire,2.0,0.39,2023-02-02,492.0,792.424,500.0,0,1,0,0,1,3,8
Rodriguez,Samantha,68,178.2,95.4,F,oui,master,Bretagne,oui,non,het,4,243.8,1901.0,divorcé,1.0,0.6,2024-05-26,582.0,409.492,500.0,1,1,1,0,1,4,3
Mata,Christine,53,173.4,74.9,H,oui,bac+2,Corse,oui,oui,het,2,119.2,2911.0,célibataire,1.0,0.34,2022-03-12,695.0,936.092,11532.641762852374,1,0,1,1,1,3,8
Richmond,William,64,167.4,90.6,F,oui,master,Corse,non,oui,het,1,399.9,2831.0,divorcé,3.0,0.86,2020-03-15,575.0,780.354,18503.52152139584,0,1,1,1,1,4,8
Patterson,Michelle,56,179.9,83.9,F,oui,master,Normandie,non,oui,het,3,184.7,4417.0,célibataire,4.0,0.35,2024-07-11,573.0,916.086,27480.42652619946,0,1,1,1,1,4,7
Sanders,Larry,43,182.7,83.1,F,non,master,Occitanie,non,oui,het,1,413.5,1666.0,célibataire,4.0,0.84,2024-12-16,573.0,581.28,7673.070942104837,0,1,0,1,1,4,6
Gonzales,Kenneth,66,176.8,67.8,H,non,doctorat,Hauts-de-France,oui,oui,het,1,149.1,856.0,veuf,1.0,0.92,2021-04-08,628.0,853.826,500.0,1,0,0,1,1,5,4
Delacruz,Brian,58,162.7,66.0,F,non,master,Bretagne,non,non,het,2,420.9,2909.0,célibataire,2.0,0.51,2021-11-11,570.0,994.7440000000003,500.0,0,1,0,0,1,4,3
Martin,Cheryl,33,175.4,61.8,H,non,bac,Corse,oui,non,het,3,416.8,2851.0,célibataire,1.0,0.16,2020-03-29,558.0,713.728,500.0,1,0,0,0,1,2,8
Aguilar,Michele,53,148.7,74.2,H,non,aucun,Corse,oui,oui,het,1,133.6,2414.0,veuf,2.0,0.65,2023-06-06,692.0,868.292,500.0,1,0,0,1,1,1,8
Hill,Latoya,34,164.8,55.4,F,non,doctorat,Hauts-de-France,non,oui,het,1,273.4,2504.0,marié,0.0,0.84,2022-06-19,560.0,991.0320000000002,16270.410654791798,0,1,0,1,1,5,4
Wood,David,73,164.9,62.8,F,non,bac+2,Normandie,oui,non,het,3,231.2,1531.0,marié,5.0,0.87,2021-04-30,346.0,822.45,500.0,1,1,0,0,1,3,7
Hood,Paula,37,164.9,56.2,H,oui,bac,Auvergne-Rhône-Alpes,oui,non,het,1,242.1,2215.0,veuf,1.0,0.27,2022-12-27,490.0,798.67,500.0,1,0,1,0,1,2,2
Burke,Keith,72,189.0,74.8,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,het,2,385.7,3594.0,marié,1.0,0.63,2024-08-15,455.0,320.17,17855.723696502893,1,0,1,1,1,2,2
Mora,Dylan,67,156.2,65.9,H,oui,bac+2,Île-de-France,oui,oui,het,0,179.9,4818.0,marié,1.0,0.33,2025-03-04,582.0,917.4799999999999,28025.116193336067,1,0,1,1,1,3,1
Ramirez,Joe,56,153.9,60.0,F,oui,doctorat,Île-de-France,oui,oui,het,0,220.2,1908.0,célibataire,3.0,0.69,2023-08-22,342.0,744.442,7635.496605901953,1,1,1,1,1,5,1
Ryan,Richard,31,150.8,82.5,H,non,doctorat,Hauts-de-France,non,oui,het,4,187.1,2640.0,veuf,3.0,0.32,2021-03-16,575.0,984.76,37853.09480982988,0,0,0,1,1,5,4
Hanson,Jennifer,44,163.4,55.4,F,oui,master,Auvergne-Rhône-Alpes,non,oui,het,1,219.9,3446.0,veuf,1.0,0.32,2023-02-26,582.0,956.1020000000001,22191.014167126494,0,1,1,1,1,4,2
Watkins,Crystal,58,158.2,58.5,F,non,master,Corse,non,oui,hom,3,-2.8,1748.0,divorcé,4.0,0.81,2020-04-10,573.0,1021.2220000000001,4129.869035456717,0,1,0,1,0,4,8
Blair,Eric,39,163.1,87.0,F,non,bac+2,Île-de-France,non,oui,het,1,271.3,3762.0,célibataire,1.0,0.71,2020-10-12,419.0,842.7,17053.283001509317,0,1,0,1,1,3,1
George,Edward,50,160.5,50.3,F,oui,doctorat,Normandie,oui,oui,het,3,151.3,2451.0,veuf,4.0,0.7,2024-08-11,573.0,708.708,21723.96643161305,1,1,1,1,1,5,7
Roberts,Michael,34,173.0,54.4,H,non,master,Occitanie,non,non,hom,0,235.9,1435.0,célibataire,0.0,0.15,2024-11-09,309.0,871.9879999999999,500.0,0,0,0,0,0,4,6
Navarro,Sarah,64,169.4,58.0,F,oui,master,Corse,oui,non,het,0,257.7,4564.0,marié,0.0,0.64,2025-01-26,560.0,699.884,500.0,1,1,1,0,1,4,8
Braun,Michael,60,170.5,44.1,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,het,1,300.0,1616.0,divorcé,0.0,0.52,2023-10-27,622.0,834.5439999999999,500.0,0,1,0,0,1,1,5
Young,Brian,60,171.5,76.6,H,oui,aucun,Bretagne,oui,oui,het,0,159.5,1868.0,veuf,0.0,0.2,2020-06-11,750.0,859.234,500.0,1,0,1,1,1,1,3
Wilson,Victoria,69,170.3,84.3,F,oui,aucun,Hauts-de-France,oui,oui,het,0,291.5,1909.0,veuf,2.0,0.4,2022-11-26,590.0,635.458,500.0,1,1,1,1,1,1,4
Shah,Patricia,43,166.3,69.5,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,het,3,266.5,4819.0,marié,5.0,0.77,2020-08-01,578.0,1298.3356,22541.855338361984,1,1,0,1,1,3,5
Bryant,Tracy,61,160.6,36.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,het,0,279.7,3844.0,divorcé,5.0,0.27,2020-11-09,578.0,626.74,34034.97024763524,0,0,1,1,1,5,2
Jones,Jean,63,161.4,65.8,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,non,het,0,329.9,4088.0,célibataire,4.0,0.26,2024-07-06,573.0,701.77,500.0,1,1,1,0,1,1,5
Sims,Ricky,18,168.9,76.7,F,non,doctorat,Corse,oui,non,hom,1,168.1,3385.0,veuf,4.0,1.0,2020-10-31,580.0,791.2760000000001,500.0,1,1,0,0,0,5,8
Sheppard,Preston,49,166.1,77.0,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,het,0,258.8,500.0,marié,1.0,0.61,2024-09-18,582.0,870.742,14027.882571585966,0,0,1,1,1,3,5
Lane,Jennifer,28,169.1,77.1,F,oui,bac+2,Hauts-de-France,oui,non,het,0,207.8,2480.0,marié,2.0,0.9,2023-08-24,570.0,675.8059999999999,500.0,1,1,1,0,1,3,4
Turner,Alex,63,177.6,102.4,F,oui,aucun,Hauts-de-France,oui,non,het,1,236.8,500.0,divorcé,3.0,0.95,2025-06-05,575.0,675.4100000000001,500.0,1,1,1,0,1,1,4
Hamilton,Steven,47,170.0,57.7,H,oui,bac,Normandie,non,oui,het,2,234.5,1315.0,marié,4.0,0.01,2024-03-16,573.0,1051.95,8401.846080078616,0,0,1,1,1,2,7
Smith,Norma,44,177.5,73.4,H,oui,bac,Île-de-France,oui,non,het,1,375.8,3918.0,veuf,4.0,0.84,2021-05-01,467.0,617.874,500.0,1,0,1,0,1,2,1
Nelson,Justin,49,169.9,73.8,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,het,1,246.4,1295.0,célibataire,4.0,0.26,2021-05-19,448.0,876.71,5894.454183211554,0,1,0,1,1,3,5
Williams,Paula,48,192.7,68.5,F,non,bac+2,Hauts-de-France,oui,non,het,2,30.9,1217.0,veuf,3.0,0.15,2024-11-10,575.0,874.116,500.0,1,1,0,0,1,3,4
Martinez,Jason,67,183.8,73.1,F,non,aucun,Bretagne,oui,non,het,0,339.7,2920.0,célibataire,2.0,0.21,2021-10-22,720.0,953.72,500.0,1,1,0,0,1,1,3
Harris,Andrea,62,172.8,99.3,H,oui,bac+2,Bretagne,oui,oui,het,0,285.9,1163.0,célibataire,2.0,0.12,2023-02-10,766.0,791.404,12132.083108351806,1,0,1,1,1,3,3
Love,Diana,61,155.3,47.0,H,non,bac,Provence-Alpes-Côte d’Azur,non,non,het,2,203.6,500.0,célibataire,0.0,0.46,2024-01-13,560.0,870.742,500.0,0,0,0,0,1,2,5
Ortega,Stephanie,28,160.7,65.2,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,hom,2,148.3,2413.0,marié,5.0,0.23,2020-02-03,511.0,946.052,18175.44412609625,0,1,1,1,0,2,5
Ramirez,Jeffrey,65,169.5,54.2,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,het,3,25.8,2198.0,divorcé,1.0,0.28,2021-06-04,582.0,829.0939999999998,19392.65381122837,1,1,1,1,1,3,2
Harris,Rick,72,178.2,65.8,F,oui,doctorat,Île-de-France,non,non,het,2,300.5,1867.0,veuf,0.0,0.9,2022-12-21,560.0,880.958,500.0,0,1,1,0,1,5,1
Mcdaniel,Jennifer,44,163.8,90.2,H,oui,master,Corse,oui,oui,het,4,367.1,3957.0,marié,3.0,0.65,2024-09-13,796.0,975.884,37601.70412283371,1,0,1,1,1,4,8
Sullivan,Casey,61,161.1,65.9,F,non,aucun,Bretagne,non,non,het,0,51.8,2817.0,divorcé,0.0,0.99,2025-05-04,723.0,260.35810000000004,500.0,0,1,0,0,1,1,3
Frederick,Amanda,42,168.2,75.6,H,non,master,Île-de-France,non,non,het,0,495.6,1985.0,marié,2.0,0.96,2020-05-12,513.0,788.16,500.0,0,0,0,0,1,4,1
Duarte,Michael,38,163.1,53.1,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,het,1,303.5,2722.0,marié,2.0,0.91,2020-07-18,570.0,963.868,21567.584270429383,0,0,0,1,1,3,2
Nichols,Luke,43,179.8,48.9,F,oui,doctorat,Bretagne,non,oui,het,0,154.5,500.0,célibataire,4.0,0.02,2021-01-26,798.0,464.49399999999997,24997.720451697995,0,1,1,1,1,5,3
Berger,Janet,70,171.2,58.9,F,oui,aucun,Hauts-de-France,oui,oui,het,1,232.5,3131.0,marié,4.0,0.46,2023-12-16,573.0,868.99,500.0,1,1,1,1,1,1,4
Wolfe,Megan,39,164.8,61.3,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,het,1,91.6,500.0,divorcé,3.0,0.01,2020-12-08,575.0,870.742,500.0,0,1,1,1,1,1,5
Yang,Robert,44,168.9,56.8,H,non,master,Île-de-France,oui,non,het,0,166.1,2516.0,divorcé,5.0,0.17,2021-06-21,695.0,693.174,500.0,1,0,0,0,1,4,1
Brown,Rebekah,69,167.2,92.3,H,non,aucun,Auvergne-Rhône-Alpes,non,oui,het,1,301.2,1715.0,divorcé,1.0,0.46,2020-02-21,332.0,759.05,6023.6774466945,0,0,0,1,1,1,2
Wolf,Nicholas,59,156.0,53.9,H,oui,aucun,Occitanie,non,non,het,3,298.8,2982.0,marié,1.0,0.9,2023-08-18,655.0,661.8,500.0,0,0,1,0,1,1,6
Lewis,Tara,23,166.3,91.9,F,oui,bac,Occitanie,non,oui,het,4,167.9,737.0,veuf,1.0,0.6,2024-05-26,607.0,826.2059999999999,16154.630886879226,0,1,1,1,1,2,6
Weaver,Julie,71,170.4,79.9,H,non,bac,Hauts-de-France,oui,oui,het,0,165.7,3244.0,divorcé,3.0,0.86,2025-05-15,575.0,763.142,500.0,1,0,0,1,1,2,4
Sampson,Sherry,62,162.3,82.9,H,non,aucun,Auvergne-Rhône-Alpes,non,non,het,3,54.6,2569.0,marié,0.0,0.09,2021-05-28,422.0,810.0319999999999,500.0,0,0,0,0,1,1,2
Nelson,Diana,52,180.2,60.8,H,oui,doctorat,Corse,non,oui,het,2,216.8,3462.0,célibataire,1.0,0.86,2020-09-12,447.0,1269.69,13561.4523505304,0,0,1,1,1,5,8
Curtis,Cindy,23,162.5,78.7,H,non,doctorat,Occitanie,non,oui,hom,1,422.9,3043.0,veuf,0.0,0.12,2025-03-17,306.0,1298.3356,21728.876643326446,0,0,0,1,0,5,6
Carey,Barbara,50,177.0,50.9,H,oui,bac,Auvergne-Rhône-Alpes,oui,non,het,0,386.8,2934.0,veuf,3.0,0.27,2023-04-14,575.0,995.72,500.0,1,0,1,0,1,2,2
Diaz,Justin,44,180.6,63.8,H,non,doctorat,Normandie,non,oui,het,1,198.3,3936.0,veuf,3.0,0.97,2021-05-21,842.0,684.7,32430.3240078223,0,0,0,1,1,5,7
Griffin,Michael,35,185.8,64.5,H,non,master,Auvergne-Rhône-Alpes,oui,oui,hom,2,395.7,2473.0,veuf,1.0,0.83,2020-05-22,819.0,868.302,13413.839297933177,1,0,0,1,0,4,2
Chung,Tammy,73,170.2,49.8,H,non,bac+2,Île-de-France,non,non,het,3,336.6,3328.0,veuf,1.0,0.95,2021-05-15,582.0,787.2900000000001,5697.790926777586,0,0,0,0,1,3,1
Salazar,William,18,175.7,59.5,H,non,doctorat,Hauts-de-France,oui,oui,het,1,197.4,2086.0,célibataire,4.0,0.52,2020-05-05,371.0,1253.9,500.0,1,0,0,1,1,5,4
Compton,Bradley,26,193.80900000000003,48.3,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,het,0,435.5,4265.0,marié,3.0,0.68,2024-06-08,575.0,662.62,7644.244543227847,0,0,0,1,1,1,5
Graham,Adam,72,163.9,93.2,H,oui,bac,Île-de-France,oui,oui,het,1,164.4,3177.0,marié,3.0,0.83,2021-04-19,466.0,1006.4879999999999,4017.974728208415,1,0,1,1,1,2,1
Jefferson,Michael,35,154.6,85.1,H,oui,bac+2,Île-de-France,non,oui,het,1,159.2,3541.0,célibataire,0.0,0.91,2025-03-24,560.0,611.952,27480.592797345005,0,0,1,1,1,3,1
Phillips,Adam,63,163.1,57.5,F,oui,bac,Normandie,non,non,het,1,301.2,1410.0,divorcé,1.0,0.1,2023-06-11,582.0,667.87,500.0,0,1,1,0,1,2,7
Marsh,Raven,70,181.7,78.3,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,hom,3,255.2,962.0,célibataire,4.0,0.01,2020-01-17,573.0,791.404,3958.9265154073714,1,1,0,1,0,5,5
Scott,Brittany,71,167.6,86.0,F,oui,bac,Bretagne,non,non,het,2,270.5,500.0,célibataire,1.0,0.08,2020-12-20,582.0,464.49399999999997,500.0,0,1,1,0,1,2,3
Jordan,Jeff,57,178.3,77.1,F,non,aucun,Corse,non,oui,het,1,425.6,3932.0,célibataire,5.0,0.75,2022-06-12,518.0,510.39000000000004,500.0,0,1,0,1,1,1,8
Miller,Brooke,65,178.5,55.4,F,non,bac,Hauts-de-France,non,oui,het,0,267.2,2363.0,marié,0.0,0.4,2021-01-19,560.0,727.868,500.0,0,1,0,1,1,2,4
Doyle,Clinton,47,168.5,46.3,H,non,bac,Île-de-France,oui,oui,het,3,162.6,3465.0,veuf,4.0,0.48,2021-02-14,573.0,543.66,16058.83879590918,1,0,0,1,1,2,1
Anthony,Christopher,35,178.1,69.7,H,non,doctorat,Normandie,non,oui,het,3,220.7,1390.0,célibataire,4.0,0.25,2023-07-17,573.0,897.39,22409.52319171861,0,0,0,1,1,5,7
Rangel,Katie,71,169.4,55.4,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,het,3,345.9,4486.0,marié,4.0,0.6,2020-01-29,573.0,363.35,9245.95799130428,0,1,1,0,1,3,5
Fields,Kristine,67,150.2,62.8,H,non,bac+2,Île-de-France,non,oui,het,2,275.3,3195.0,veuf,4.0,0.74,2021-12-18,642.0,778.586,17816.605283516186,0,0,0,1,1,3,1
Jackson,Nicole,74,191.0,52.7,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,het,0,398.5,2763.0,célibataire,3.0,0.49,2023-07-14,575.0,1171.166,500.0,1,1,1,0,1,5,5
Snyder,Randy,48,162.2,51.0,H,non,doctorat,Hauts-de-France,non,oui,hom,0,100.4,3433.0,célibataire,0.0,0.34,2022-01-18,560.0,1255.64,14226.315884901162,0,0,0,1,0,5,4
Moore,Carrie,61,165.8,47.8,F,oui,doctorat,Normandie,oui,non,het,0,180.0,2859.0,divorcé,0.0,0.52,2025-05-08,560.0,538.3120000000001,500.0,1,1,1,0,1,5,7
Keith,Jack,38,169.3,64.3,H,non,master,Normandie,oui,oui,het,4,129.4,2101.0,veuf,3.0,0.48,2020-01-22,691.0,410.66,15132.730408361322,1,0,0,1,1,4,7
Moran,Jodi,39,179.5,58.0,F,oui,bac+2,Corse,non,oui,het,3,83.7,2420.0,veuf,4.0,0.89,2020-07-20,394.0,532.37,17679.17887876336,0,1,1,1,1,3,8
Alexander,Patrick,21,166.0,70.9,H,oui,doctorat,Hauts-de-France,non,non,hom,4,222.2,1232.0,veuf,2.0,0.53,2022-10-13,618.0,659.826,2805.6156039551743,0,0,1,0,0,5,4
Cooper,Meghan,19,171.5,77.4,F,non,aucun,Auvergne-Rhône-Alpes,oui,non,hom,2,280.7,2699.0,marié,5.0,0.95,2021-02-07,547.0,739.6780000000001,500.0,1,1,0,0,0,1,2
Taylor,Heather,73,161.9,58.6,F,non,aucun,Hauts-de-France,non,oui,het,0,213.0,500.0,veuf,4.0,0.48,2021-01-20,573.0,675.4100000000001,500.0,0,1,0,1,1,1,4
Cole,Joseph,26,183.9,77.9,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,het,2,192.6,3235.0,marié,0.0,0.91,2024-11-29,560.0,807.738,30063.05729649842,0,1,1,1,1,4,5
Brown,Jessica,47,160.8,71.8,H,non,doctorat,Corse,non,oui,het,2,255.3,2859.0,veuf,5.0,0.03,2023-04-23,848.0,538.312,11996.749035932937,0,0,0,1,1,5,8
Peterson,Lauren,37,167.8,58.6,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,het,1,256.0,3529.0,divorcé,2.0,0.54,2020-03-09,756.0,1051.59,14745.412726568911,0,0,0,0,1,5,2
Allen,Barbara,37,171.8,60.3,H,non,master,Hauts-de-France,non,oui,het,2,112.3,4152.0,marié,0.0,0.66,2022-10-31,560.0,886.5,14374.625034676728,0,0,0,1,1,4,4
Powell,Lee,52,171.6,50.6,F,oui,bac+2,Bretagne,oui,oui,het,2,232.5,4476.0,célibataire,4.0,0.8,2022-09-17,573.0,715.682,17891.038231829145,1,1,1,1,1,3,3
Moore,Michael,66,181.9,90.8,H,oui,bac,Île-de-France,oui,oui,het,0,81.3,5036.0,célibataire,5.0,0.09,2023-12-22,446.0,739.95,13780.183747180632,1,0,1,1,1,2,1
Christian,Monica,65,193.80900000000003,66.0,F,oui,aucun,Auvergne-Rhône-Alpes,non,non,het,0,334.3,2204.0,divorcé,5.0,0.65,2024-04-29,578.0,848.9860000000001,500.0,0,1,1,0,1,1,2
Miller,Deanna,19,174.0,73.4,H,non,aucun,Île-de-France,oui,non,het,1,292.0,2853.0,veuf,0.0,0.71,2021-11-29,724.0,752.106,500.0,1,0,0,0,1,1,1
Dickson,Brian,50,189.8,55.2,F,non,master,Bretagne,non,oui,het,0,376.9,1648.0,marié,3.0,0.16,2024-10-02,575.0,565.784,11390.037382791,0,1,0,1,1,4,3
Owens,Christian,27,175.3,66.4,F,non,bac+2,Occitanie,non,non,het,1,316.4,2485.0,veuf,3.0,0.17,2025-05-27,575.0,811.928,500.0,0,1,0,0,1,3,6
Marshall,Chris,54,185.3,56.6,F,non,bac+2,Hauts-de-France,oui,non,het,0,330.1,4411.0,marié,1.0,0.88,2024-03-13,582.0,916.086,500.0,1,1,0,0,1,3,4
Riley,Benjamin,19,176.7,75.6,H,non,aucun,Normandie,oui,oui,het,2,401.1,4857.0,veuf,5.0,0.53,2024-09-19,767.0,769.23,6582.197865609765,1,0,0,1,1,1,7
Wilcox,Patricia,67,170.9,58.9,H,oui,doctorat,Bretagne,oui,oui,het,0,393.7,500.0,célibataire,2.0,0.64,2025-05-22,333.0,260.35810000000004,500.0,1,0,1,1,1,5,3
Mcdaniel,Katherine,73,158.5,65.1,H,oui,doctorat,Bretagne,oui,oui,het,1,201.5,3528.0,marié,4.0,0.12,2022-02-14,573.0,663.782,29514.52882828351,1,0,1,1,1,5,3
Dunn,Eric,66,170.2,60.0,F,oui,doctorat,Corse,non,oui,het,0,434.2,2669.0,divorcé,3.0,0.73,2023-06-10,613.0,729.42,21400.98444677529,0,1,1,1,1,5,8
Ingram,Shawn,42,183.0,78.7,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,het,2,390.9,2008.0,veuf,2.0,0.82,2022-04-19,570.0,726.206,500.0,0,1,0,0,1,1,5
Edwards,Julie,34,175.4,62.1,H,non,bac,Normandie,non,oui,het,3,237.6,3601.0,marié,3.0,0.67,2024-02-08,548.0,595.374,20409.12859365508,0,0,0,1,1,2,7
Fox,Michael,43,159.5,86.0,H,oui,bac,Corse,non,oui,hom,2,87.5,4379.0,divorcé,1.0,0.42,2023-07-17,399.0,842.4300000000001,9542.31060712263,0,0,1,1,0,2,8
Baker,David,45,155.9,68.8,F,non,bac,Bretagne,oui,non,het,0,22.4,1601.0,divorcé,3.0,0.72,2025-01-22,575.0,836.8340000000001,500.0,1,1,0,0,1,2,3
Ingram,Jeffrey,27,163.8,63.8,F,oui,bac,Normandie,non,non,het,2,193.0,1904.0,veuf,5.0,0.86,2021-02-04,510.0,458.8639999999999,500.0,0,1,1,0,1,2,7
Wilson,Lori,20,173.4,57.1,H,non,aucun,Occitanie,non,oui,het,1,296.6,1980.0,marié,0.0,0.38,2020-09-29,696.0,882.5219999999999,1879.257001742108,0,0,0,1,1,1,6
Brown,Brian,43,183.7,68.2,F,oui,aucun,Occitanie,oui,oui,het,1,342.6,3723.0,divorcé,2.0,0.64,2022-06-05,570.0,801.21,500.0,1,1,1,1,1,1,6
Phillips,Robert,41,156.8,61.1,F,oui,master,Auvergne-Rhône-Alpes,non,non,het,4,316.2,1653.0,célibataire,5.0,0.62,2023-08-23,838.0,883.7220000000001,15849.68395048485,0,1,1,0,1,4,2
Andrews,Scott,23,175.3,80.4,F,oui,bac+2,Occitanie,non,non,het,0,591.5,4067.0,divorcé,2.0,0.88,2023-08-22,365.0,773.3,500.0,0,1,1,0,1,3,6
Ochoa,Jessica,40,190.6,67.1,F,non,doctorat,Corse,oui,non,het,2,285.1,666.0,marié,2.0,0.24,2022-01-27,570.0,921.0060000000001,500.0,1,1,0,0,1,5,8
Robinson,Kevin,69,161.9,80.5,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,het,2,193.6,1757.0,marié,0.0,0.7,2020-02-11,560.0,724.25,1674.2451379697077,1,0,1,0,1,3,5
Rodriguez,Juan,74,168.4,72.2,F,non,aucun,Île-de-France,non,non,het,1,204.0,4362.0,divorcé,0.0,0.31,2020-12-28,560.0,715.332,500.0,0,1,0,0,1,1,1
Harris,Colleen,52,176.9,91.3,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,het,2,196.6,2389.0,veuf,2.0,0.68,2024-10-17,570.0,660.99,500.0,1,1,0,1,1,1,5
Middleton,Sheri,28,159.8,66.5,F,non,master,Île-de-France,oui,oui,het,1,425.0,2946.0,veuf,5.0,0.19,2025-03-22,578.0,1116.3799999999999,6723.274849746313,1,1,0,1,1,4,1
Cooper,Dominic,36,168.0,86.6,F,non,master,Corse,non,oui,het,4,381.6,1993.0,célibataire,3.0,0.58,2022-12-15,575.0,739.4259999999999,9681.924273085016,0,1,0,1,1,4,8
Kim,Judy,72,168.7,88.5,H,oui,aucun,Normandie,oui,non,het,0,196.7,3375.0,veuf,3.0,0.39,2024-06-06,575.0,795.2139999999999,500.0,1,0,1,0,1,1,7
Lopez,Ashley,45,164.8,73.3,F,oui,master,Bretagne,oui,non,het,0,328.3,2593.0,marié,0.0,0.69,2023-01-23,477.0,941.5139999999999,500.0,1,1,1,0,1,4,3
Campbell,Kellie,73,178.3,72.6,F,non,doctorat,Normandie,non,oui,het,1,283.2,3912.0,divorcé,2.0,0.64,2023-02-12,527.0,732.932,18285.126331730804,0,1,0,1,1,5,7
Vazquez,Derrick,30,167.7,61.4,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,het,0,145.8,1412.0,divorcé,0.0,0.19,2023-07-21,475.0,886.882,500.0,1,1,1,1,1,2,2
Smith,Larry,30,160.3,89.2,F,non,bac,Occitanie,oui,non,het,0,242.7,2854.0,veuf,5.0,0.43,2022-03-27,578.0,766.5719999999999,500.0,1,1,0,0,1,2,6
Sims,Megan,73,172.6,54.8,F,oui,master,Occitanie,non,oui,het,0,356.7,2789.0,marié,5.0,0.79,2025-02-10,578.0,906.0,20823.171909836987,0,1,1,1,1,4,6
Saunders,Cody,21,171.9,57.8,H,non,master,Corse,non,oui,het,0,261.1,2180.0,célibataire,4.0,0.95,2024-07-01,589.0,578.09,10547.7539293674,0,0,0,1,1,4,8
Holmes,Kimberly,42,161.2,89.6,H,non,master,Corse,oui,oui,het,1,340.7,2742.0,veuf,2.0,0.11,2020-11-14,728.0,882.382,500.0,1,0,0,1,1,4,8
Reeves,Jasmine,41,159.2,87.6,H,oui,master,Hauts-de-France,oui,oui,het,2,219.4,2701.0,divorcé,2.0,0.14,2022-11-23,570.0,1298.3356,24721.220966627254,1,0,1,1,1,4,4
Dawson,Vicki,53,157.7,65.1,F,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,het,1,137.1,2358.0,célibataire,2.0,0.86,2025-01-03,761.0,775.534,9962.21034296216,1,1,0,1,1,5,2
Johnston,Jennifer,49,180.2,57.6,F,oui,bac,Normandie,oui,oui,het,6,226.7,3558.0,divorcé,4.0,0.22,2024-07-30,705.0,771.742,26705.397645077628,1,1,1,1,1,2,7
Clark,Cindy,30,172.6,94.5,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,het,4,174.8,2771.0,célibataire,2.0,0.98,2022-09-25,570.0,366.39,48413.86593847863,0,1,1,1,1,4,5
Vazquez,Benjamin,43,180.5,86.8,F,oui,aucun,Île-de-France,oui,non,het,1,179.6,3182.0,veuf,3.0,0.86,2022-05-26,610.0,796.5899999999999,500.0,1,1,1,0,1,1,1
Anderson,Caitlin,73,166.7,66.7,F,non,master,Corse,oui,oui,het,0,177.6,1490.0,célibataire,3.0,0.83,2022-02-12,372.0,846.3699999999999,500.0,1,1,0,1,1,4,8
Ramirez,Juan,75,171.0,85.0,H,non,bac,Île-de-France,oui,oui,hom,1,359.0,2738.0,veuf,0.0,0.94,2023-08-31,560.0,706.734,1184.6659108572665,1,0,0,1,0,2,1
Hunt,David,45,164.1,86.9,F,oui,bac,Provence-Alpes-Côte d’Azur,non,non,het,1,345.4,3344.0,divorcé,0.0,0.17,2020-09-19,560.0,595.212,500.0,0,1,1,0,1,2,5
Ruiz,Jill,46,186.1,48.4,H,non,bac+2,Bretagne,oui,non,hom,1,201.6,2168.0,marié,2.0,0.71,2020-09-21,540.0,842.3059999999999,500.0,1,0,0,0,0,3,3
Gonzalez,Christopher,33,181.3,102.0,H,non,bac,Corse,non,oui,het,3,252.0,3494.0,divorcé,3.0,0.41,2023-09-13,575.0,768.8059999999999,19972.604215283194,0,0,0,1,1,2,8
Kelly,Scott,62,166.6,70.6,H,non,master,Auvergne-Rhône-Alpes,oui,oui,het,4,225.5,2533.0,célibataire,5.0,0.37,2020-07-16,578.0,746.858,23678.58012480218,1,0,0,1,1,4,2
