nom,prenom,niveau_etude,region,smoker,revenu_estime_mois,historique_credits,date_creation_compte,score_credit,loyer_mensuel,montant_pret
Richards,Andre,doctorat,Auvergne-Rhône-Alpes,oui,1359.0,0.0,2024-06-27,580.0,864.874,14964.343167498342
Lamb,Cynthia,aucun,Hauts-de-France,non,3279.0,0.0,2021-03-14,580.0,890.692,500.0
Woods,Roy,bac,Normandie,oui,2790.0,2.0,2021-05-02,577.0,910.0219999999999,632.1472753556418
Dennis,Evan,bac+2,Auvergne-Rhône-Alpes,oui,2038.0,0.0,2021-08-20,702.0,834.242,16110.82645533626
Beard,Lonnie,bac,Normandie,non,2115.0,3.0,2025-06-09,581.0,966.8,500.0
Long,Eric,bac+2,Corse,oui,2095.0,5.0,2024-04-10,557.0,447.308,500.0
Jones,Matthew,master,Auvergne-Rhône-Alpes,oui,2135.0,1.0,2025-04-14,553.0,967.07,500.0
Wright,Thomas,bac+2,Île-de-France,non,1741.0,2.0,2023-08-12,577.0,753.396,36722.13030553553
Johnson,Michelle,aucun,Corse,oui,3018.0,4.0,2023-07-09,576.0,936.5640000000001,500.0
Dalton,Crystal,master,Occitanie,oui,2909.0,5.0,2021-06-05,516.0,795.712,500.0
Gutierrez,Amanda,bac,Corse,oui,2797.0,3.0,2024-09-27,581.0,1003.44,500.0
Cruz,William,doctorat,Corse,oui,1572.0,4.0,2024-09-19,335.0,542.938,500.0
Butler,Mary,doctorat,Corse,oui,2428.0,4.0,2025-04-12,309.0,822.1479999999999,500.0
Soto,Patrick,aucun,Hauts-de-France,non,830.0,4.0,2021-08-22,576.0,505.63,4593.937800765812
Taylor,Sara,master,Normandie,non,3130.0,0.0,2023-08-15,509.0,322.00399999999996,500.0
Garcia,Amanda,master,Occitanie,oui,500.0,3.0,2024-08-11,716.0,656.9540000000001,500.0
Adams,Kimberly,aucun,Normandie,oui,1859.0,0.0,2023-03-21,602.0,459.29400000000004,500.0
Henderson,William,aucun,Provence-Alpes-Côte d’Azur,non,2491.0,5.0,2023-08-28,557.0,656.2439999999999,9577.995785265432
Grimes,Virginia,aucun,Occitanie,non,2855.0,5.0,2022-10-28,515.0,771.2,6552.627037180092
Lynch,Nathan,master,Hauts-de-France,non,3882.0,3.0,2021-03-13,789.0,663.448,32763.885790108023
Grant,Kathleen,bac+2,Bretagne,oui,1405.0,5.0,2024-04-09,400.0,836.982,10208.62923884164
Logan,Krista,aucun,Provence-Alpes-Côte d’Azur,non,2125.0,1.0,2023-04-01,553.0,657.156,500.0
Kelly,Michelle,doctorat,Bretagne,non,5177.0,0.0,2021-06-27,580.0,1103.48,45107.23743480371
Williams,Carolyn,bac,Occitanie,oui,1650.0,4.0,2022-03-03,576.0,576.46,500.0
Young,John,doctorat,Île-de-France,oui,1892.0,2.0,2023-04-12,401.0,910.842,25255.129581932342
Thompson,Monica,doctorat,Corse,oui,4479.0,0.0,2023-01-23,536.0,654.742,9656.96060156549
Craig,Dillon,doctorat,Corse,non,500.0,0.0,2025-04-04,306.0,1056.134,11589.55534675433
Gonzales,Zachary,doctorat,Normandie,non,2677.0,0.0,2021-01-28,580.0,1001.9199999999998,500.0
Smith,Brittany,doctorat,Provence-Alpes-Côte d’Azur,oui,1445.0,2.0,2021-04-03,577.0,932.65,17169.490666943155
Cross,Lisa,aucun,Corse,oui,5111.0,4.0,2023-12-18,576.0,689.52,500.0
Robinson,Sheri,bac+2,Bretagne,non,2914.0,5.0,2020-12-08,557.0,1225.57,24554.11399343869
Fitzgerald,Ashley,aucun,Corse,oui,500.0,3.0,2024-09-06,826.0,1056.134,500.0
Boone,Chase,bac,Hauts-de-France,non,1845.0,4.0,2024-08-14,576.0,789.2,9534.314747624936
Miller,Samuel,bac+2,Auvergne-Rhône-Alpes,oui,3894.0,0.0,2020-05-29,312.0,816.168,19675.15887090519
Mercado,Mary,doctorat,Normandie,non,2174.0,5.0,2021-08-31,704.0,795.7299999999999,5107.896730663067
Kelly,Breanna,bac,Normandie,non,2179.0,1.0,2025-05-26,553.0,1266.75,13216.1299051205
Taylor,Alexandra,doctorat,Occitanie,oui,2189.0,3.0,2023-11-11,641.0,835.358,18877.201739737007
Taylor,Erin,bac+2,Corse,non,5093.0,5.0,2023-10-12,377.0,819.2240000000002,18069.970996498065
Cowan,Paul,bac+2,Bretagne,oui,4593.0,4.0,2020-03-09,389.0,772.7479999999999,500.0
Carter,William,bac,Occitanie,non,500.0,3.0,2020-06-05,727.0,787.72,8026.321944145055
Hancock,Vanessa,aucun,Normandie,non,2734.0,1.0,2024-07-26,527.0,712.26,16530.41183100932
Pitts,William,aucun,Occitanie,oui,3613.0,3.0,2020-01-31,806.0,697.236,500.0
Carter,David,bac,Provence-Alpes-Côte d’Azur,oui,3147.0,5.0,2021-04-10,557.0,898.04,500.0
Hansen,Antonio,aucun,Normandie,non,1743.0,0.0,2020-01-12,580.0,639.642,500.0
Conrad,Karen,master,Île-de-France,non,500.0,2.0,2022-10-09,577.0,482.6199999999999,23968.913704684328
Freeman,Michelle,doctorat,Normandie,oui,3049.0,0.0,2025-05-09,691.0,498.98,12497.9270242524
Martin,Teresa,aucun,Bretagne,oui,1265.0,2.0,2023-04-04,577.0,1098.85,500.0
Smith,Kathy,aucun,Occitanie,oui,3568.0,3.0,2025-06-08,751.0,981.128,10465.52207714112
Vasquez,Natalie,aucun,Normandie,oui,3729.0,5.0,2020-11-21,830.0,837.832,500.0
Horne,Michael,bac+2,Provence-Alpes-Côte d’Azur,oui,1202.0,1.0,2023-10-19,783.0,1195.87,500.0
Harris,Julie,bac,Île-de-France,oui,3825.0,4.0,2023-01-24,576.0,312.32,500.0
Roth,Heather,master,Occitanie,non,668.0,3.0,2022-05-27,579.0,842.682,500.0
Perez,Ricky,bac,Normandie,oui,3480.0,3.0,2021-11-11,581.0,744.28,11903.935323386915
Navarro,Johnathan,aucun,Provence-Alpes-Côte d’Azur,non,3601.0,4.0,2023-06-12,556.0,756.1379999999999,21217.996008185488
Thomas,Jasmine,bac,Bretagne,oui,3825.0,1.0,2025-04-13,553.0,665.066,13504.051068661174
Taylor,Patrick,bac+2,Hauts-de-France,oui,2107.0,0.0,2020-08-07,580.0,775.36,500.0
Wright,Justin,doctorat,Corse,non,2133.0,2.0,2025-01-21,577.0,792.522,21063.89184728718
Allison,Abigail,master,Auvergne-Rhône-Alpes,oui,3285.0,5.0,2023-03-28,557.0,891.0699999999999,3454.075660353737
Flores,Ronald,master,Hauts-de-France,oui,500.0,4.0,2025-03-07,476.0,837.7660000000002,978.2388365224624
Lamb,Ryan,doctorat,Hauts-de-France,oui,1976.0,5.0,2022-06-24,557.0,855.0260000000001,4400.3161406561385
Johnson,Evelyn,bac+2,Île-de-France,oui,1200.0,4.0,2021-05-05,576.0,971.76,500.0
Wise,William,bac+2,Île-de-France,non,1477.0,1.0,2020-05-30,614.0,931.4580000000002,24112.9505843984
Williams,Brittney,bac+2,Occitanie,non,3001.0,5.0,2020-08-12,557.0,742.29,26006.2988867265
Shelton,Matthew,doctorat,Occitanie,non,883.0,4.0,2023-07-24,576.0,626.472,19729.01187544653
Jones,Jennifer,bac,Provence-Alpes-Côte d’Azur,oui,777.0,1.0,2023-12-28,553.0,661.674,500.0
Keller,Casey,doctorat,Île-de-France,oui,1763.0,3.0,2024-10-23,581.0,1001.26,12414.20852517804
Riggs,Angela,bac+2,Auvergne-Rhône-Alpes,oui,3162.0,2.0,2021-07-25,304.0,1081.074,500.0
Moore,Henry,doctorat,Provence-Alpes-Côte d’Azur,oui,4379.0,0.0,2020-12-07,768.0,828.5959999999999,500.0
Prince,Nicholas,aucun,Bretagne,non,2846.0,3.0,2020-02-18,581.0,692.914,500.0
Davis,Brenda,aucun,Occitanie,oui,3845.0,2.0,2024-12-18,483.0,825.186,500.0
Harris,Amber,master,Corse,oui,500.0,0.0,2023-12-15,580.0,1056.134,500.0
Larsen,Gloria,aucun,Provence-Alpes-Côte d’Azur,non,2232.0,3.0,2023-09-22,489.0,742.184,15632.319701686563
Skinner,Heather,master,Hauts-de-France,oui,2692.0,3.0,2020-09-13,646.0,995.534,500.0
Rivera,Mackenzie,bac+2,Île-de-France,non,2213.0,3.0,2023-02-16,581.0,950.664,20222.110654501925
Thomas,Rhonda,bac,Occitanie,oui,3966.0,5.0,2022-06-30,557.0,869.858,500.0
Martin,Melissa,aucun,Provence-Alpes-Côte d’Azur,oui,6357.0,3.0,2021-02-05,522.0,1126.4,21227.97399595873
Mcdonald,Joyce,doctorat,Auvergne-Rhône-Alpes,non,3438.0,0.0,2022-02-04,467.0,769.41,42194.908350216
Miller,Spencer,bac,Provence-Alpes-Côte d’Azur,non,3876.0,3.0,2020-06-23,612.0,645.2040000000001,17296.982029780815
Adkins,Mark,doctorat,Hauts-de-France,oui,3112.0,3.0,2023-11-24,581.0,663.8439999999999,26558.92519186879
Kelly,Sheila,aucun,Île-de-France,non,1381.0,2.0,2020-11-26,577.0,921.948,10792.590083012448
Smith,Lori,doctorat,Normandie,oui,1491.0,2.0,2023-02-12,741.0,829.51,8140.925052714037
Reed,Jeffrey,doctorat,Hauts-de-France,non,1843.0,1.0,2024-08-11,553.0,789.2,500.0
Sherman,Shannon,doctorat,Corse,non,1407.0,2.0,2022-01-14,577.0,1147.02,500.0
Reyes,Sharon,bac,Occitanie,non,1275.0,5.0,2020-10-06,337.0,879.68,5902.493239218105
Phillips,John,master,Île-de-France,oui,2505.0,5.0,2024-03-27,484.0,715.2639999999999,500.0
Scott,Anna,bac+2,Île-de-France,oui,956.0,2.0,2020-04-11,577.0,680.89,15359.683671515268
Parker,Bryan,bac+2,Auvergne-Rhône-Alpes,non,3752.0,3.0,2022-01-25,581.0,900.26,500.0
Griffin,John,bac+2,Auvergne-Rhône-Alpes,oui,1746.0,0.0,2022-01-14,404.0,837.708,4315.963581596942
Miller,Jesse,aucun,Bretagne,non,3949.0,0.0,2021-09-28,580.0,1307.961000000001,22287.477384011592
Bell,Cristina,aucun,Auvergne-Rhône-Alpes,non,1323.0,5.0,2023-10-02,557.0,433.1240000000001,500.0
Henderson,Claudia,bac+2,Hauts-de-France,oui,2024.0,3.0,2024-03-01,361.0,511.742,500.0
Snyder,Leroy,bac,Île-de-France,non,700.0,3.0,2020-03-02,581.0,829.586,500.0
Parker,Natalie,aucun,Hauts-de-France,oui,3097.0,0.0,2025-01-15,710.0,628.52,12664.864333568616
Terrell,James,doctorat,Auvergne-Rhône-Alpes,oui,3056.0,5.0,2023-03-06,487.0,1051.9479999999999,16447.866538942402
Robbins,Julia,bac,Auvergne-Rhône-Alpes,oui,3030.0,1.0,2023-05-13,553.0,802.158,14100.24417709665
Vang,Keith,doctorat,Île-de-France,oui,3587.0,4.0,2024-07-11,576.0,674.266,1175.9417125560406
Adams,Kaitlyn,master,Corse,non,3025.0,2.0,2022-12-30,500.0,976.17,9619.878455944596
Mitchell,Russell,aucun,Provence-Alpes-Côte d’Azur,non,2568.0,0.0,2023-06-30,580.0,648.008,500.0
Turner,Matthew,bac,Normandie,oui,3266.0,0.0,2024-08-27,580.0,403.87,5544.927985264972
Glenn,Michael,bac+2,Normandie,non,794.0,1.0,2023-07-13,553.0,265.2039,500.0
Zamora,Amanda,aucun,Bretagne,oui,3563.0,5.0,2024-08-17,557.0,1086.972,1126.8712051006437
Day,Charles,doctorat,Normandie,non,3423.0,5.0,2022-07-12,648.0,538.608,21989.973066116017
Goodman,Jeremy,aucun,Provence-Alpes-Côte d’Azur,oui,3087.0,4.0,2021-09-10,795.0,1141.67,7197.898391215881
Juarez,Keith,aucun,Île-de-France,non,2186.0,3.0,2023-08-21,581.0,767.35,500.0
Zuniga,Mark,bac,Bretagne,oui,5031.0,4.0,2020-04-22,795.0,1001.368,500.0
Benson,Jordan,doctorat,Provence-Alpes-Côte d’Azur,oui,1519.0,1.0,2020-10-19,553.0,571.17,19375.10083964173
Miller,Miranda,bac,Hauts-de-France,oui,3486.0,5.0,2020-04-10,557.0,1307.961000000001,500.0
Ross,Glenn,bac,Corse,non,2638.0,0.0,2020-02-12,580.0,994.58,500.0
Jones,Alison,bac+2,Auvergne-Rhône-Alpes,oui,1453.0,4.0,2021-09-19,576.0,804.706,500.0
Lewis,Robin,bac+2,Bretagne,non,1602.0,1.0,2024-10-14,543.0,948.9619999999999,22293.10886024468
Gray,John,aucun,Normandie,oui,2334.0,3.0,2022-12-13,581.0,741.748,500.0
Valdez,Charles,bac,Corse,oui,500.0,5.0,2022-03-19,557.0,1056.134,500.0
Coleman,Gina,doctorat,Hauts-de-France,oui,5596.0,3.0,2024-06-26,581.0,821.9200000000001,500.0
Davis,Russell,doctorat,Île-de-France,oui,1795.0,2.0,2022-07-05,762.0,517.97,500.0
Stephens,Jennifer,bac+2,Bretagne,oui,528.0,0.0,2022-11-14,304.0,634.758,3683.401642577808
Martinez,Jennifer,aucun,Auvergne-Rhône-Alpes,non,3979.0,4.0,2024-04-29,654.0,693.6,500.0
Robinson,Matthew,bac,Île-de-France,oui,3795.0,5.0,2023-08-19,557.0,576.2,500.0
Stewart,Norman,aucun,Île-de-France,oui,4507.0,5.0,2021-01-19,561.0,942.3,3702.023245177296
Rogers,Dan,master,Corse,non,1231.0,5.0,2023-05-18,420.0,738.09,6901.805979396253
Morris,Sandra,bac+2,Corse,non,1345.0,1.0,2022-05-10,553.0,817.848,500.0
Torres,Stephen,bac+2,Hauts-de-France,oui,1099.0,0.0,2020-11-27,462.0,873.3900000000001,500.0
Andrade,Steve,bac,Occitanie,oui,3852.0,2.0,2020-01-04,534.0,916.382,7133.205772691494
Lawrence,Jessica,master,Hauts-de-France,oui,2583.0,1.0,2020-04-18,553.0,782.2220000000001,580.0468107708698
Smith,Melissa,master,Bretagne,non,2163.0,5.0,2021-02-04,557.0,626.726,500.0
Valdez,Julie,aucun,Corse,oui,1471.0,1.0,2021-03-11,516.0,764.582,500.0
Hartman,April,master,Île-de-France,oui,1830.0,2.0,2024-11-21,577.0,702.66,20429.51844560236
Kim,Julian,aucun,Auvergne-Rhône-Alpes,oui,1424.0,0.0,2025-01-17,580.0,497.9,500.0
Johnston,Antonio,doctorat,Hauts-de-France,oui,3489.0,1.0,2022-01-21,594.0,703.06,23686.28139027623
Robertson,Beth,bac,Occitanie,oui,1997.0,5.0,2025-01-29,557.0,265.2039,500.0
Wise,Jennifer,master,Île-de-France,oui,2173.0,3.0,2025-04-30,732.0,1002.5199999999999,20198.864680046823
Lewis,Jeffrey,master,Auvergne-Rhône-Alpes,non,4033.0,1.0,2022-03-14,646.0,703.878,3241.9431158907564
Kim,Chelsea,bac+2,Île-de-France,non,2854.0,2.0,2025-01-19,577.0,779.684,1373.6904083839229
Guerra,James,doctorat,Bretagne,non,2164.0,1.0,2021-10-28,553.0,796.45,12486.50469930078
Kelly,Angela,doctorat,Auvergne-Rhône-Alpes,oui,2127.0,2.0,2022-06-06,577.0,879.59,10789.428595650035
Flynn,Shirley,master,Bretagne,non,3771.0,1.0,2021-04-30,411.0,677.904,27149.517197480734
Turner,Matthew,bac,Provence-Alpes-Côte d’Azur,oui,648.0,1.0,2021-01-28,680.0,596.802,500.0
Santos,Paul,aucun,Bretagne,oui,1491.0,5.0,2022-08-05,496.0,829.51,500.0
Wise,Kara,master,Normandie,oui,1656.0,3.0,2020-03-26,581.0,851.4739999999999,500.0
Davis,Christopher,master,Provence-Alpes-Côte d’Azur,oui,1564.0,1.0,2021-12-20,815.0,462.924,22667.469609067877
Johnson,Jeremy,bac+2,Île-de-France,non,1746.0,2.0,2021-09-04,577.0,801.4739999999999,21903.88886945777
Flores,Dalton,doctorat,Auvergne-Rhône-Alpes,non,3196.0,1.0,2020-01-15,553.0,740.0559999999999,11816.974579119644
Murray,Crystal,doctorat,Île-de-France,non,1844.0,3.0,2024-01-01,758.0,794.01,40690.34319095283
Knox,Jose,master,Occitanie,oui,1763.0,1.0,2024-02-04,553.0,843.3299999999999,500.0
Schmitt,Wendy,bac,Île-de-France,oui,2811.0,2.0,2021-01-06,775.0,691.794,500.0
Wilson,Melissa,bac,Hauts-de-France,non,1927.0,4.0,2024-06-10,742.0,806.3860000000001,500.0
Jensen,Kenneth,doctorat,Corse,oui,3251.0,5.0,2023-02-24,541.0,913.21,18105.06432393928
Hahn,Johnathan,master,Auvergne-Rhône-Alpes,non,500.0,3.0,2022-03-08,581.0,650.918,6210.585120723677
Bryant,Mary,bac,Corse,oui,765.0,2.0,2020-01-11,746.0,654.6379999999999,500.0
Fischer,Jon,aucun,Bretagne,non,545.0,4.0,2023-07-17,843.0,532.2,1997.1270482276104
Roth,Christopher,bac+2,Île-de-France,oui,2365.0,3.0,2021-12-26,581.0,924.01,500.0
Maldonado,Cynthia,bac+2,Bretagne,oui,1469.0,4.0,2021-02-24,747.0,766.198,5679.207080273481
Wheeler,Anita,bac,Occitanie,non,1394.0,1.0,2021-05-08,553.0,806.458,15749.610612152856
Hicks,Marie,doctorat,Normandie,oui,3274.0,1.0,2024-03-10,510.0,838.3420000000002,500.0
Lang,Emily,bac,Bretagne,non,3045.0,4.0,2020-08-14,620.0,835.018,500.0
Lewis,Matthew,master,Bretagne,oui,2389.0,1.0,2024-07-22,431.0,1079.4260000000002,20148.565597825826
Ross,Yesenia,aucun,Normandie,oui,2510.0,2.0,2023-09-14,577.0,721.012,500.0
Rodriguez,William,master,Occitanie,non,2900.0,0.0,2024-01-15,688.0,311.03,34024.88664034968
Kennedy,Theresa,aucun,Bretagne,non,500.0,0.0,2024-09-28,458.0,806.098,500.0
Scott,Adam,aucun,Hauts-de-France,non,2284.0,0.0,2021-01-14,391.0,880.506,500.0
Long,Jerry,doctorat,Hauts-de-France,oui,960.0,1.0,2022-09-28,553.0,802.476,500.0
Graham,Robert,bac,Auvergne-Rhône-Alpes,non,1236.0,2.0,2024-06-15,577.0,621.3720000000001,500.0
Hale,Barbara,master,Bretagne,oui,1607.0,1.0,2021-01-30,553.0,734.0719999999999,500.0
Santana,Thomas,master,Bretagne,oui,1990.0,5.0,2022-12-01,557.0,742.454,500.0
Shaffer,Andrew,bac+2,Auvergne-Rhône-Alpes,non,3120.0,4.0,2020-10-13,576.0,762.798,7496.123207050458
Martin,Jessica,bac+2,Occitanie,oui,1307.0,3.0,2023-02-13,393.0,924.608,2662.8609420212924
Valentine,Michael,bac+2,Île-de-France,non,2134.0,2.0,2024-02-29,399.0,813.1220000000001,500.0
Owen,Austin,bac,Île-de-France,non,2710.0,4.0,2021-03-12,576.0,1271.15,23102.73510726395
Mills,Victoria,aucun,Occitanie,non,2120.0,1.0,2024-07-08,553.0,1131.3319999999999,500.0
Stephens,Gerald,aucun,Occitanie,non,2111.0,4.0,2020-02-21,504.0,596.902,9760.812159705438
Mcbride,Teresa,bac,Provence-Alpes-Côte d’Azur,non,2864.0,0.0,2023-12-03,580.0,913.8280000000001,17469.36669042196
Evans,Kayla,master,Auvergne-Rhône-Alpes,non,1794.0,2.0,2022-08-24,577.0,782.13,15137.843561515212
Sherman,Heather,bac,Normandie,oui,2457.0,2.0,2024-07-03,370.0,590.87,500.0
Baldwin,Kevin,bac+2,Auvergne-Rhône-Alpes,non,1376.0,1.0,2021-07-17,553.0,937.4560000000001,500.0
Lozano,Mason,bac+2,Provence-Alpes-Côte d’Azur,oui,5310.0,1.0,2023-09-16,613.0,760.2239999999999,22058.8149152844
Potter,Mackenzie,master,Bretagne,oui,2781.0,2.0,2024-04-14,573.0,751.374,18216.408515220075
Stewart,Paul,aucun,Hauts-de-France,non,2214.0,5.0,2022-09-09,303.0,988.656,500.0
Bell,Lindsey,doctorat,Corse,non,4177.0,3.0,2024-04-25,581.0,794.256,500.0
Cole,Thomas,aucun,Île-de-France,oui,2491.0,5.0,2024-03-03,343.0,607.1,500.0
Zhang,Melissa,master,Normandie,oui,3859.0,1.0,2022-01-01,553.0,826.64,500.0
Maddox,Aaron,doctorat,Occitanie,oui,1516.0,2.0,2020-04-25,577.0,556.14,14836.922940266955
Young,Wesley,master,Corse,non,3405.0,4.0,2025-01-20,576.0,849.91,500.0
Davis,Cassandra,bac+2,Normandie,non,4137.0,1.0,2023-05-22,401.0,403.79,13145.425053072247
Sosa,Stephanie,master,Occitanie,oui,1992.0,5.0,2020-02-08,530.0,620.69,6723.662297466024
Rice,Angela,master,Île-de-France,oui,500.0,3.0,2020-09-06,642.0,482.6199999999999,5881.112146935091
Armstrong,Elizabeth,aucun,Île-de-France,oui,4450.0,4.0,2023-10-02,610.0,995.8939999999999,10600.203328979927
Diaz,Jacob,doctorat,Bretagne,oui,4216.0,1.0,2022-09-29,347.0,619.844,500.0
Johnson,Erica,doctorat,Île-de-France,non,1848.0,2.0,2021-04-29,434.0,885.5600000000001,29148.70531457577
Rogers,Angela,bac,Auvergne-Rhône-Alpes,oui,2822.0,0.0,2022-07-21,764.0,1083.338,11964.160775187183
Clements,Eric,bac,Occitanie,oui,500.0,5.0,2020-11-30,557.0,656.9540000000001,500.0
Wood,Joseph,master,Normandie,oui,1292.0,2.0,2022-06-19,577.0,713.9959999999999,12073.79464109072
Hunter,Roger,doctorat,Provence-Alpes-Côte d’Azur,non,3947.0,2.0,2025-05-13,496.0,787.408,7409.971370503994
Mcfarland,Lisa,doctorat,Provence-Alpes-Côte d’Azur,non,1567.0,5.0,2021-06-20,802.0,335.202,42431.997186695655
Ruiz,Diana,master,Occitanie,non,3076.0,0.0,2021-07-17,580.0,634.9580000000001,25657.65526246961
Costa,Stephanie,master,Occitanie,non,2156.0,4.0,2022-05-25,576.0,663.67,500.0
Dickerson,Gina,doctorat,Occitanie,non,2870.0,4.0,2024-06-15,617.0,818.9680000000001,20606.08926223896
Anthony,Jessica,aucun,Occitanie,non,4576.0,5.0,2022-05-25,500.0,831.55,500.0
Gomez,Monica,bac+2,Occitanie,non,2480.0,5.0,2021-11-20,557.0,767.656,19634.98087316357
Jimenez,Chase,aucun,Île-de-France,oui,2228.0,3.0,2022-06-13,484.0,363.81,4968.756064114143
Snyder,Alexandria,doctorat,Île-de-France,oui,3416.0,5.0,2023-02-07,557.0,940.436,11970.443330966416
Ray,Kelsey,bac+2,Bretagne,oui,2684.0,0.0,2025-01-09,639.0,899.958,13078.291814080756
Brooks,Steven,bac+2,Occitanie,oui,4464.0,2.0,2024-05-10,458.0,831.4200000000001,500.0
King,Thomas,bac+2,Hauts-de-France,oui,3068.0,4.0,2024-11-27,782.0,478.46,500.0
Perez,Patrick,bac+2,Normandie,non,3344.0,5.0,2023-07-19,557.0,911.5260000000001,23158.184627930583
Estrada,Lisa,master,Normandie,oui,1346.0,1.0,2023-01-06,368.0,945.0719999999999,500.0
Blevins,Rachael,master,Hauts-de-France,oui,3686.0,4.0,2022-07-19,803.0,584.946,16025.297564461089
Baker,James,doctorat,Occitanie,oui,4104.0,5.0,2025-04-09,557.0,704.622,32281.72059281906
Parker,Jennifer,aucun,Provence-Alpes-Côte d’Azur,oui,1978.0,5.0,2022-10-05,615.0,922.906,500.0
Boyd,Morgan,aucun,Bretagne,oui,2201.0,5.0,2020-04-29,557.0,738.46,2028.8437355034253
Bradley,Emma,master,Occitanie,oui,1588.0,4.0,2024-12-14,405.0,1143.45,18365.207496326955
Woods,Kelly,master,Corse,non,4954.0,1.0,2023-08-02,571.0,749.05,19811.98893203536
Vincent,James,master,Bretagne,non,4797.0,5.0,2023-04-22,357.0,813.3120000000001,29386.27330168705
Grimes,Michelle,bac,Corse,oui,1767.0,5.0,2021-10-18,567.0,1158.73,500.0
Riley,Danielle,aucun,Corse,non,1505.0,1.0,2021-04-03,487.0,919.2360000000001,500.0
Peters,Emily,aucun,Île-de-France,oui,2090.0,1.0,2024-05-26,553.0,496.10999999999996,5676.927413863518
Smith,Cindy,doctorat,Occitanie,oui,2452.0,4.0,2020-06-01,477.0,573.19,500.0
Porter,Jose,bac,Île-de-France,oui,3475.0,5.0,2020-01-06,557.0,617.5640000000001,13716.417179810942
Bailey,Jordan,bac,Hauts-de-France,non,4148.0,4.0,2022-08-06,609.0,968.184,500.0
Sherman,Mary,bac,Normandie,oui,1170.0,1.0,2022-07-28,440.0,627.9800000000001,500.0
Carter,Scott,aucun,Corse,oui,2395.0,4.0,2024-12-16,540.0,899.4540000000001,500.0
Robinson,Jessica,bac+2,Île-de-France,non,1777.0,1.0,2024-03-11,553.0,651.034,500.0
Atkins,Emily,bac+2,Normandie,oui,2497.0,5.0,2023-01-30,557.0,679.8159999999999,2910.6282601136813
Cook,Katelyn,doctorat,Hauts-de-France,oui,1331.0,0.0,2025-02-15,580.0,265.2039,14728.895686521268
Silva,Brianna,aucun,Normandie,oui,2315.0,1.0,2020-08-14,553.0,1060.96,1637.021850875543
Ramirez,Karen,doctorat,Occitanie,oui,4172.0,3.0,2024-02-29,581.0,802.592,24096.818254028258
Tate,Crystal,bac+2,Normandie,oui,3699.0,2.0,2024-09-04,577.0,905.008,16558.08075692185
Armstrong,Danielle,master,Auvergne-Rhône-Alpes,non,2607.0,1.0,2021-11-01,457.0,817.184,18579.603464429416
Gordon,Angelica,aucun,Bretagne,non,1801.0,5.0,2021-01-20,815.0,630.86,19425.91018877002
Adams,Heather,doctorat,Île-de-France,oui,2444.0,1.0,2024-04-27,553.0,904.8299999999999,27125.906572605523
Ward,Richard,master,Hauts-de-France,oui,3434.0,5.0,2025-05-03,813.0,847.512,500.0
Roberts,Philip,bac+2,Île-de-France,oui,2828.0,4.0,2024-12-13,576.0,652.2520000000001,500.0
Colon,Diane,aucun,Île-de-France,oui,2133.0,3.0,2023-06-28,581.0,792.522,500.0
Jordan,Allison,master,Corse,oui,3868.0,4.0,2021-06-27,576.0,751.818,1236.2040979616436
Allison,Jacqueline,doctorat,Occitanie,oui,907.0,5.0,2023-08-22,557.0,857.65,500.0
Smith,Michael,master,Normandie,oui,2811.0,3.0,2020-01-17,523.0,684.652,3319.7338871675097
Castillo,Colin,aucun,Normandie,non,2445.0,1.0,2023-09-03,553.0,758.98,500.0
Rodriguez,Kristen,aucun,Bretagne,non,3427.0,4.0,2024-01-10,663.0,880.39,500.0
Cunningham,Derek,bac+2,Normandie,non,2294.0,2.0,2021-01-20,509.0,731.4459999999999,11118.924390264356
Banks,Andre,bac,Auvergne-Rhône-Alpes,oui,3970.0,2.0,2020-01-08,577.0,848.8979999999999,500.0
Butler,Hannah,doctorat,Bretagne,oui,4636.0,4.0,2020-03-13,576.0,838.07,25264.887883286072
Obrien,Patricia,doctorat,Hauts-de-France,oui,1090.0,2.0,2025-06-07,577.0,684.99,1576.2752637930944
Powell,Dana,doctorat,Occitanie,oui,2451.0,2.0,2021-09-05,753.0,925.034,28558.640451367977
Jones,Madison,bac+2,Occitanie,oui,4029.0,4.0,2021-07-31,500.0,720.61,12572.690227491412
Norman,Charles,bac+2,Hauts-de-France,oui,5015.0,0.0,2024-05-12,580.0,1102.4500000000003,9985.35077290691
Baker,Brian,bac+2,Occitanie,oui,2394.0,0.0,2022-03-21,580.0,876.5540000000001,500.0
Atkins,Sandra,master,Hauts-de-France,non,541.0,4.0,2024-01-15,576.0,729.1800000000001,500.0
Collins,Gabriel,master,Normandie,oui,1230.0,5.0,2023-02-20,557.0,706.9560000000001,500.0
Arias,Katherine,aucun,Bretagne,non,998.0,4.0,2020-06-13,740.0,758.8879999999999,7118.792015716052
Allen,Stacey,master,Provence-Alpes-Côte d’Azur,oui,2992.0,4.0,2025-05-10,593.0,1153.2,500.0
Liu,Sarah,doctorat,Corse,non,2463.0,1.0,2023-09-26,553.0,889.2299999999999,15652.431746675493
Rivera,Jacob,doctorat,Occitanie,oui,2498.0,1.0,2022-04-11,553.0,761.076,18244.112242171323
Robles,Laurie,bac,Corse,non,2353.0,5.0,2021-02-04,434.0,887.5,500.0
